id, d, s,c,score,,,
3960,1.84E+09,0.086,7.35E+07,-0.998410621,,,
3980,1.64E+09,0.092,6.04E+07,-0.998647043,,,
4000,1.45E+09,0.089,8.58E+07,-0.996479298,,,
4020,1.96E+09,0.09,7.43E+07,-0.998566617,,,
4040,1.56E+09,0.087,8.43E+07,-0.997087722,,,
4060,1.44E+09,0.087,6.12E+07,-0.998205795,,,
4080,1.72E+09,0.09,7.96E+07,-0.997848267,,,
4100,1.41E+09,0.087,5.54E+07,-0.998452438,,,
4120,2.01E+09,0.091,8.67E+07,-0.998135293,,,
4140,1.45E+09,0.088,7.88E+07,-0.997059026,,,
4160,1.47E+09,0.087,6.87E+07,-0.997801236,,,
4180,1.66E+09,0.091,6.92E+07,-0.998259683,,,
4200,1.54E+09,0.087,7.74E+07,-0.997483478,,,
4220,1.69E+09,0.09,8.55E+07,-0.997442606,,,
4240,1.66E+09,0.089,6.78E+07,-0.99832789,,,
4260,1.07E+09,0.087,5.73E+07,-0.997125045,,,
4280,1.65E+09,0.108,7.91E+07,-0.997688453,,,
4300,1.27E+09,0.086,6.89E+07,-0.997067741,,,
4320,1.01E+09,0.089,8.71E+07,-0.992547228,,,
4340,1.22E+09,0.086,6.30E+07,-0.997316007,,,
4360,1.82E+09,0.09,7.80E+07,-0.998157207,,,
4380,1.95E+09,0.086,5.77E+07,-0.99912691,,,
4400,1.53E+09,0.088,7.48E+07,-0.997613218,,,
4420,1.64E+09,0.091,7.03E+07,-0.998167433,,,
4440,1.91E+09,0.086,7.82E+07,-0.998317614,,,
4460,1.57E+09,0.092,8.47E+07,-0.997079687,,,
4480,1.50E+09,0.089,6.56E+07,-0.998094475,,,
4500,9.32E+08,0.086,8.54E+07,-0.991603189,,,
4520,1.28E+09,0.086,6.81E+07,-0.997151908,,,
4540,1.64E+09,0.087,8.79E+07,-0.997119232,,,
4560,1.47E+09,0.089,9.48E+07,-0.995854479,,,
4580,1.78E+09,0.089,7.74E+07,-0.998118236,,,
4600,1.72E+09,0.088,6.01E+07,-0.998773139,,,
4620,1.55E+09,0.089,7.22E+07,-0.997827803,,,
4640,1.80E+09,0.088,1.08E+08,-0.996403524,,,
4660,1.55E+09,0.092,6.92E+07,-0.998005243,,,
4680,1.49E+09,0.089,8.19E+07,-0.996989108,,,
4700,1.60E+09,0.088,7.12E+07,-0.998028902,,,
4720,1.49E+09,0.088,5.79E+07,-0.998495185,,,
4740,1.44E+09,0.087,8.67E+07,-0.996364436,,,
4760,2.03E+09,0.09,7.84E+07,-0.99851195,,,
4780,1.84E+09,0.088,9.41E+07,-0.997370986,,,
4800,1.34E+09,0.09,7.71E+07,-0.996670297,,,
4820,1.68E+09,0.087,1.03E+08,-0.996227169,,,
4840,1.78E+09,0.088,9.25E+07,-0.99730127,,,
4860,1.87E+09,0.091,6.46E+07,-0.998800454,,,
4880,1.54E+09,0.087,7.68E+07,-0.997510591,,,
4900,9.33E+08,0.087,7.49E+07,-0.993551034,,,
4920,1.12E+09,0.09,7.55E+07,-0.995471754,,Score:,
4940,1.86E+09,0.086,7.34E+07,-0.998450164,,-236.2605896,
4960,1.62E+09,0.089,8.52E+07,-0.99721956,,,
4980,1.40E+09,0.087,8.40E+07,-0.9964228,,Total time:,
5000,1.36E+09,0.088,1.29E+08,-0.990955252,,19.707,seconds
,,,,,,0.32845,minutes
