id, d, s,c,score,,,
4300,1.28E+09,0.09,6.89E+07,-0.997123024,,,
4320,9.52E+08,0.088,8.71E+07,-0.991632506,,,
4340,8.70E+08,0.087,6.30E+07,-0.99475672,,,
4360,1.06E+09,0.089,7.80E+07,-0.99454704,,,
4380,1.32E+09,0.085,5.77E+07,-0.998102857,,,
4400,9.12E+08,0.088,7.48E+07,-0.993275386,,,
4420,1.25E+09,0.086,7.03E+07,-0.996831335,,,
4440,1.33E+09,0.089,7.82E+07,-0.996542644,,,
4460,1.01E+09,0.088,8.47E+07,-0.992998953,,,
4480,7.24E+08,0.091,6.56E+07,-0.991796262,,,
4500,8.34E+08,0.089,8.54E+07,-0.989506952,,,
4520,1.16E+09,0.087,6.81E+07,-0.996574911,,,
4540,1.32E+09,0.089,8.79E+07,-0.995537233,,,
4560,1.60E+09,0.087,9.48E+07,-0.996497467,,,
4580,3.61E+08,0.092,7.74E+07,-0.954052869,,,
4600,1.28E+09,0.087,6.01E+07,-0.997792162,,,
4620,1.38E+09,0.088,7.22E+07,-0.997274342,,,
4640,8.39E+08,0.091,1.08E+08,-0.983433261,,,
4660,1.10E+09,0.1,6.92E+07,-0.996028616,,,
4680,1.06E+09,0.092,8.19E+07,-0.994070637,,,
4700,9.38E+08,0.099,7.12E+07,-0.994232737,,,
4720,1.11E+09,0.089,5.79E+07,-0.99727963,,,
4740,1.08E+09,0.088,8.67E+07,-0.993607063,,,
4760,9.82E+08,0.088,7.84E+07,-0.993626261,,,
4780,8.66E+08,0.092,9.41E+07,-0.988186991,,,
4800,9.65E+08,0.085,7.71E+07,-0.993610324,,,
4820,9.40E+08,0.09,1.03E+08,-0.98798173,,,
4840,5.97E+08,0.089,9.25E+07,-0.975958511,,,
4860,1.50E+09,0.087,6.46E+07,-0.998148571,,,
4880,9.08E+08,0.089,7.68E+07,-0.992852689,,,
4900,1.28E+09,0.087,7.49E+07,-0.996574149,,,
4920,1.08E+09,0.09,7.55E+07,-0.995148936,,Score:,
4940,6.10E+08,0.09,7.34E+07,-0.985515683,,-192.0981283,
4960,1.19E+09,0.086,8.52E+07,-0.994843007,,,
4980,1.15E+09,0.091,8.40E+07,-0.994705996,,Total time:,
5000,9.67E+08,0.086,1.29E+08,-0.98219515,,19.841,seconds
,,,,,,0.330683333,minutes
