id, d, s,c,score,,,
4440,1.15E+09,0.106,7.82E+07,-0.995395119,,,
4460,9.91E+08,0.109,8.47E+07,-0.992700233,,,
4480,6.26E+08,0.109,6.56E+07,-0.989020993,,,
4500,5.24E+08,0.109,8.54E+07,-0.97348758,,,
4520,9.45E+08,0.104,6.81E+07,-0.994806287,,,
4540,1.13E+09,0.107,8.79E+07,-0.99392137,,,
4560,1.26E+09,0.106,9.48E+07,-0.994363026,,,
4580,2.84E+08,0.114,7.74E+07,-0.925790446,,,
4600,6.01E+08,0.109,6.01E+07,-0.989983894,,,
4620,8.97E+08,0.108,7.22E+07,-0.993525481,,,
4640,4.42E+08,0.111,1.08E+08,-0.940309319,,,
4660,1.09E+09,0.109,6.92E+07,-0.996003999,,,
4680,8.64E+08,0.109,8.19E+07,-0.991004682,,,
4700,1.49E+09,0.108,7.12E+07,-0.997729426,,,
4720,1.38E+09,0.105,5.79E+07,-0.998228511,,,
4740,8.90E+08,0.107,8.67E+07,-0.990520445,,,
4760,9.67E+08,0.109,7.84E+07,-0.993430839,,,
4780,1.02E+09,0.125,9.41E+07,-0.991566441,,,
4800,1.17E+09,0.109,7.71E+07,-0.995652153,,,
4820,1.00E+09,0.114,1.03E+08,-0.989487012,,,
4840,1.10E+09,0.106,9.25E+07,-0.99294798,,,
4860,1.70E+09,0.109,6.46E+07,-0.998548062,,,
4880,3.56E+08,0.111,7.68E+07,-0.953476856,,,
4900,1.18E+09,0.107,7.49E+07,-0.995990324,,,
4920,1.43E+09,0.109,7.55E+07,-0.99721227,,Score:,
4940,8.19E+08,0.11,7.34E+07,-0.991977122,,-217.5929678,
4960,6.98E+08,0.111,8.52E+07,-0.985108698,,,
4980,1.44E+09,0.108,8.40E+07,-0.996603729,,Total time:,
5000,8.77E+08,0.112,1.29E+08,-0.978342803,,24.157,seconds
,,,,,,0.402616667,minutes
